[ 2015-09-22T22:54:12+08:00 ] /admin.php/Common/logout/ | INFO: Tag[ route_check ] --START--
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 66 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant pid - assumed 'pid' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 66 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 68 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant sort - assumed 'sort' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 69 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 72 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_name - assumed 'type_name' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 72 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant click_num - assumed 'click_num' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 78 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 79 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | SQL: SELECT SUM(click_num) AS tp_sum FROM `cms_news` WHERE type_id=82 LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Undefined variable: messagetype_edit 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 90 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 90 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 92 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Undefined variable: notdel 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 92 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [2] in_array() expects parameter 2 to be array, null given 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 92 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Undefined variable: notdel 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 92 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 66 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant pid - assumed 'pid' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 66 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 68 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant sort - assumed 'sort' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 69 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 72 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_name - assumed 'type_name' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 72 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant click_num - assumed 'click_num' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 78 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 79 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | SQL: SELECT SUM(click_num) AS tp_sum FROM `cms_news` WHERE type_id=83 LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Undefined variable: messagetype_edit 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 90 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 90 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 92 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Undefined variable: notdel 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 92 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [2] in_array() expects parameter 2 to be array, null given 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 92 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Undefined variable: notdel 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 92 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 66 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant pid - assumed 'pid' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 66 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 66 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant pid - assumed 'pid' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 66 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 66 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant pid - assumed 'pid' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 66 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 66 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant pid - assumed 'pid' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 66 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 66 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant pid - assumed 'pid' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 66 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 68 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant sort - assumed 'sort' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 69 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 72 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_name - assumed 'type_name' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 72 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant click_num - assumed 'click_num' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 78 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 79 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | SQL: SELECT SUM(click_num) AS tp_sum FROM `cms_news` WHERE type_id=90 LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Undefined variable: messagetype_edit 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 90 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 90 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 92 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Undefined variable: notdel 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 92 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [2] in_array() expects parameter 2 to be array, null given 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 92 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Undefined variable: notdel 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 92 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 66 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant pid - assumed 'pid' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 66 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 68 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant sort - assumed 'sort' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 69 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 72 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_name - assumed 'type_name' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 72 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant click_num - assumed 'click_num' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 78 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 79 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | SQL: SELECT SUM(click_num) AS tp_sum FROM `cms_news` WHERE type_id=91 LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Undefined variable: messagetype_edit 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 90 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 90 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 92 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Undefined variable: notdel 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 92 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [2] in_array() expects parameter 2 to be array, null given 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 92 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Undefined variable: notdel 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 92 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 66 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant pid - assumed 'pid' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 66 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 68 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant sort - assumed 'sort' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 69 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 72 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_name - assumed 'type_name' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 72 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant click_num - assumed 'click_num' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 78 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 79 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | SQL: SELECT SUM(click_num) AS tp_sum FROM `cms_news` WHERE type_id=92 LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Undefined variable: messagetype_edit 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 90 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 90 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Use of undefined constant type_id - assumed 'type_id' 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 92 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Undefined variable: notdel 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 92 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [2] in_array() expects parameter 2 to be array, null given 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 92 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | NOTIC: [8] Undefined variable: notdel 6a9ff5b0ea4d3f192662718bbfbbc42c.php 第 92 行.
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | INFO: Run ParseTemplate Behavior [ RunTime:0.046875s ]
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | INFO: Tag[ view_parse ] --END-- [ RunTime:0.046875s ]
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | INFO: Tag[ view_filter ] --START--
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | INFO: Tag[ view_end ] --START--
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:04:16+08:00 ] /admin.php/Messagetype/messagetype_list | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | INFO: Tag[ route_check ] --START--
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | INFO: Tag[ app_begin ] --START--
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | NOTIC: [8192] mysql_escape_string(): This function is deprecated; use mysql_real_escape_string() instead. DbMysql.class.php 第 409 行.
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | SQL: SELECT `menu_id`,`menu_title`,`pid`,`url` FROM `cms_admin_menu` WHERE ( `status` = 1 ) AND ( `level` = 2 ) AND ( `func_name` = 'Adminuser' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | SQL: SELECT `menu_id`,`menu_title`,`url` FROM `cms_admin_menu` WHERE ( `menu_id` = '1' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | SQL: SELECT `menu_title`,`pid`,`url` FROM `cms_admin_menu` WHERE ( `status` = 1 ) AND ( `level` = 3 ) AND ( `func_name` = 'adminuser_list' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | SQL: SELECT `menu_id`,`menu_title`,`pid`,`url` FROM `cms_admin_menu` WHERE ( `status` = 1 ) AND ( `level` = 2 ) AND ( `func_name` = 'Adminuser' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | SQL: SELECT `menu_id`,`menu_title`,`url` FROM `cms_admin_menu` WHERE ( `menu_id` = '1' ) LIMIT 1   [ RunTime:0.015625s ]
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | SQL: SELECT `menu_title`,`pid`,`url` FROM `cms_admin_menu` WHERE ( `status` = 1 ) AND ( `level` = 3 ) AND ( `func_name` = 'adminuser_list' ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | NOTIC: [8] Use of undefined constant url - assumed 'url' CommonAction.class.php 第 138 行.
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | NOTIC: [8] Undefined index: findsub AdminuserAction.class.php 第 13 行.
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | SQL: SELECT COUNT(*) AS tp_count FROM `cms_admin` WHERE ( `is_del` = '0' ) AND ( `admin_id` <> 1 ) LIMIT 1   [ RunTime:0.000000s ]
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | NOTIC: [8] Undefined index: goto Page.class.php 第 63 行.
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | SQL: SELECT * FROM `cms_admin` WHERE ( `is_del` = '0' ) AND ( `admin_id` <> 1 ) LIMIT 0,15   [ RunTime:0.000000s ]
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | SQL: SELECT * FROM `cms_region` WHERE ( `status` = 1 ) AND ( `pid` = 0 ) ORDER BY sort ASC  [ RunTime:0.000000s ]
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | NOTIC: [8] Use of undefined constant id - assumed 'id' AdminuserAction.class.php 第 40 行.
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | NOTIC: [8] Use of undefined constant id - assumed 'id' AdminuserAction.class.php 第 40 行.
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | NOTIC: [8] Use of undefined constant id - assumed 'id' AdminuserAction.class.php 第 40 行.
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | NOTIC: [8] Use of undefined constant id - assumed 'id' AdminuserAction.class.php 第 40 行.
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | NOTIC: [8] Use of undefined constant id - assumed 'id' AdminuserAction.class.php 第 40 行.
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | NOTIC: [8] Use of undefined constant id - assumed 'id' AdminuserAction.class.php 第 40 行.
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | NOTIC: [8] Use of undefined constant id - assumed 'id' AdminuserAction.class.php 第 40 行.
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | NOTIC: [8] Use of undefined constant id - assumed 'id' AdminuserAction.class.php 第 40 行.
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | NOTIC: [8] Use of undefined constant id - assumed 'id' AdminuserAction.class.php 第 40 行.
[ 2015-09-22T23:04:21+08:00 ] /admin.php/Adminuser/adminuser_list | NOTIC: [8] Use of undefined constant id - assumed 'id' AdminuserAction.class.php 第 40 行.
